Country,Indicator,Subject,Units,Frequency,Time,Quantity,Flag Codes
TWN,OILPROD,TOT,KTOE,A,2007,16.192,
TWN,OILPROD,TOT,KTOE,A,2008,14.168,
TWN,OILPROD,TOT,KTOE,A,2009,14.168,
TWN,OILPROD,TOT,KTOE,A,2010,13.156,
TWN,OILPROD,TOT,KTOE,A,2011,10.12,
TWN,OILPROD,TOT,KTOE,A,2012,10.12,
TWN,OILPROD,TOT,KTOE,A,2013,9.108,
TWN,OILPROD,TOT,KTOE,A,2014,8.096,
TWN,OILPROD,TOT,KTOE,A,2015,10.12,
TZA,OILPROD,TOT,KTOE,A,1960,,L
TZA,OILPROD,TOT,KTOE,A,1961,,L
TZA,OILPROD,TOT,KTOE,A,1962,,L
TZA,OILPROD,TOT,KTOE,A,1963,,L
TZA,OILPROD,TOT,KTOE,A,1964,,L
TZA,OILPROD,TOT,KTOE,A,1965,,L
TZA,OILPROD,TOT,KTOE,A,1966,,L
TZA,OILPROD,TOT,KTOE,A,1967,,L
TZA,OILPROD,TOT,KTOE,A,1968,,L
TZA,OILPROD,TOT,KTOE,A,1969,,L
TZA,OILPROD,TOT,KTOE,A,1970,,L
TZA,OILPROD,TOT,KTOE,A,1971,0,
TZA,OILPROD,TOT,KTOE,A,1972,0,
TZA,OILPROD,TOT,KTOE,A,1973,0,
TZA,OILPROD,TOT,KTOE,A,1974,0,
TZA,OILPROD,TOT,KTOE,A,1975,0,
TZA,OILPROD,TOT,KTOE,A,1976,0,
TZA,OILPROD,TOT,KTOE,A,1977,0,
TZA,OILPROD,TOT,KTOE,A,1978,0,
TZA,OILPROD,TOT,KTOE,A,1979,0,
TZA,OILPROD,TOT,KTOE,A,1980,0,
TZA,OILPROD,TOT,KTOE,A,1981,0,
TZA,OILPROD,TOT,KTOE,A,1982,0,
TZA,OILPROD,TOT,KTOE,A,1983,0,
TZA,OILPROD,TOT,KTOE,A,1984,0,
TZA,OILPROD,TOT,KTOE,A,1985,0,
TZA,OILPROD,TOT,KTOE,A,1986,0,
TZA,OILPROD,TOT,KTOE,A,1987,0,
TZA,OILPROD,TOT,KTOE,A,1988,0,
TZA,OILPROD,TOT,KTOE,A,1989,0,
TZA,OILPROD,TOT,KTOE,A,1990,0,
TZA,OILPROD,TOT,KTOE,A,1991,0,
TZA,OILPROD,TOT,KTOE,A,1992,0,
TZA,OILPROD,TOT,KTOE,A,1993,0,
TZA,OILPROD,TOT,KTOE,A,1994,0,
TZA,OILPROD,TOT,KTOE,A,1995,0,
TZA,OILPROD,TOT,KTOE,A,1996,0,
TZA,OILPROD,TOT,KTOE,A,1997,0,
TZA,OILPROD,TOT,KTOE,A,1998,0,
TZA,OILPROD,TOT,KTOE,A,1999,0,
TZA,OILPROD,TOT,KTOE,A,2000,0,
TZA,OILPROD,TOT,KTOE,A,2001,0,
TZA,OILPROD,TOT,KTOE,A,2002,0,
TZA,OILPROD,TOT,KTOE,A,2003,0,
TZA,OILPROD,TOT,KTOE,A,2004,0,
TZA,OILPROD,TOT,KTOE,A,2005,0,
TZA,OILPROD,TOT,KTOE,A,2006,0,
TZA,OILPROD,TOT,KTOE,A,2007,0,
TZA,OILPROD,TOT,KTOE,A,2008,0,
TZA,OILPROD,TOT,KTOE,A,2009,0,
TZA,OILPROD,TOT,KTOE,A,2010,0,
TZA,OILPROD,TOT,KTOE,A,2011,0,
TZA,OILPROD,TOT,KTOE,A,2012,0,
TZA,OILPROD,TOT,KTOE,A,2013,0,
TZA,OILPROD,TOT,KTOE,A,2014,0,
TZA,OILPROD,TOT,KTOE,A,2015,0,
THA,OILPROD,TOT,KTOE,A,1960,,L
THA,OILPROD,TOT,KTOE,A,1961,,L
THA,OILPROD,TOT,KTOE,A,1962,,L
THA,OILPROD,TOT,KTOE,A,1963,,L
THA,OILPROD,TOT,KTOE,A,1964,,L
THA,OILPROD,TOT,KTOE,A,1965,,L
THA,OILPROD,TOT,KTOE,A,1966,,L
THA,OILPROD,TOT,KTOE,A,1967,,L
THA,OILPROD,TOT,KTOE,A,1968,,L
THA,OILPROD,TOT,KTOE,A,1969,,L
THA,OILPROD,TOT,KTOE,A,1970,,L
THA,OILPROD,TOT,KTOE,A,1971,13.234,
THA,OILPROD,TOT,KTOE,A,1972,6.108,
THA,OILPROD,TOT,KTOE,A,1973,6.108,
THA,OILPROD,TOT,KTOE,A,1974,6.108,
THA,OILPROD,TOT,KTOE,A,1975,6.108,
THA,OILPROD,TOT,KTOE,A,1976,8.144,
THA,OILPROD,TOT,KTOE,A,1977,12.216,
THA,OILPROD,TOT,KTOE,A,1978,11.198,
THA,OILPROD,TOT,KTOE,A,1979,12.216,
THA,OILPROD,TOT,KTOE,A,1980,14.252,
THA,OILPROD,TOT,KTOE,A,1981,15.27,
THA,OILPROD,TOT,KTOE,A,1982,15.27,
THA,OILPROD,TOT,KTOE,A,1983,319.655,
THA,OILPROD,TOT,KTOE,A,1984,716.678,
THA,OILPROD,TOT,KTOE,A,1985,1052.621,
THA,OILPROD,TOT,KTOE,A,1986,1029.207,
THA,OILPROD,TOT,KTOE,A,1987,869.38,
THA,OILPROD,TOT,KTOE,A,1988,989.505,
THA,OILPROD,TOT,KTOE,A,1989,1973.919,
THA,OILPROD,TOT,KTOE,A,1990,2167.341,
THA,OILPROD,TOT,KTOE,A,1991,2295.61,
THA,OILPROD,TOT,KTOE,A,1992,2631.553,
THA,OILPROD,TOT,KTOE,A,1993,2679.4,
THA,OILPROD,TOT,KTOE,A,1994,2849.407,
THA,OILPROD,TOT,KTOE,A,1995,2685.508,
THA,OILPROD,TOT,KTOE,A,1996,3110.017,
THA,OILPROD,TOT,KTOE,A,1997,3619.022,
THA,OILPROD,TOT,KTOE,A,1998,3819.57,
THA,OILPROD,TOT,KTOE,A,1999,4132.098,
THA,OILPROD,TOT,KTOE,A,2000,5381.195,
THA,OILPROD,TOT,KTOE,A,2001,5533.897,
THA,OILPROD,TOT,KTOE,A,2002,6520.28,
THA,OILPROD,TOT,KTOE,A,2003,8021.004,
THA,OILPROD,TOT,KTOE,A,2004,7789.037,
THA,OILPROD,TOT,KTOE,A,2005,9254.461,
THA,OILPROD,TOT,KTOE,A,2006,10395.132,
THA,OILPROD,TOT,KTOE,A,2007,10836.877,
THA,OILPROD,TOT,KTOE,A,2008,11855.513,
THA,OILPROD,TOT,KTOE,A,2009,12032.01,
THA,OILPROD,TOT,KTOE,A,2010,12551.413,
THA,OILPROD,TOT,KTOE,A,2011,11556.982,
THA,OILPROD,TOT,KTOE,A,2012,12499.977,
THA,OILPROD,TOT,KTOE,A,2013,12428.37,
THA,OILPROD,TOT,KTOE,A,2014,11762.727,
THA,OILPROD,TOT,KTOE,A,2015,12520.148,
UKR,OILPROD,TOT,KTOE,A,1960,,L
UKR,OILPROD,TOT,KTOE,A,1961,,L
UKR,OILPROD,TOT,KTOE,A,1962,,L
UKR,OILPROD,TOT,KTOE,A,1963,,L
UKR,OILPROD,TOT,KTOE,A,1964,,L
UKR,OILPROD,TOT,KTOE,A,1965,,L
UKR,OILPROD,TOT,KTOE,A,1966,,L
UKR,OILPROD,TOT,KTOE,A,1967,,L
UKR,OILPROD,TOT,KTOE,A,1968,,L
UKR,OILPROD,TOT,KTOE,A,1969,,L
UKR,OILPROD,TOT,KTOE,A,1970,,L
UKR,OILPROD,TOT,KTOE,A,1971,,L
UKR,OILPROD,TOT,KTOE,A,1972,,L
UKR,OILPROD,TOT,KTOE,A,1973,,L
UKR,OILPROD,TOT,KTOE,A,1974,,L
UKR,OILPROD,TOT,KTOE,A,1975,,L
UKR,OILPROD,TOT,KTOE,A,1976,,L
UKR,OILPROD,TOT,KTOE,A,1977,,L
UKR,OILPROD,TOT,KTOE,A,1978,,L
UKR,OILPROD,TOT,KTOE,A,1979,,L
UKR,OILPROD,TOT,KTOE,A,1980,,L
UKR,OILPROD,TOT,KTOE,A,1981,,L
UKR,OILPROD,TOT,KTOE,A,1982,,L
UKR,OILPROD,TOT,KTOE,A,1983,,L
UKR,OILPROD,TOT,KTOE,A,1984,,L
UKR,OILPROD,TOT,KTOE,A,1985,,L
UKR,OILPROD,TOT,KTOE,A,1986,,L
UKR,OILPROD,TOT,KTOE,A,1987,,L
UKR,OILPROD,TOT,KTOE,A,1988,,L
UKR,OILPROD,TOT,KTOE,A,1989,,L
UKR,OILPROD,TOT,KTOE,A,1990,4112.427,
UKR,OILPROD,TOT,KTOE,A,1991,3964.693,
UKR,OILPROD,TOT,KTOE,A,1992,3635.056,
UKR,OILPROD,TOT,KTOE,A,1993,3351.648,
UKR,OILPROD,TOT,KTOE,A,1994,3170.749,
UKR,OILPROD,TOT,KTOE,A,1995,3007.941,
UKR,OILPROD,TOT,KTOE,A,1996,2965.731,
UKR,OILPROD,TOT,KTOE,A,1997,2899.402,
UKR,OILPROD,TOT,KTOE,A,1998,2712.473,
UKR,OILPROD,TOT,KTOE,A,1999,2683.328,
UKR,OILPROD,TOT,KTOE,A,2000,2639.109,
UKR,OILPROD,TOT,KTOE,A,2001,2630.064,
UKR,OILPROD,TOT,KTOE,A,2002,2638.104,
UKR,OILPROD,TOT,KTOE,A,2003,2828.047,
UKR,OILPROD,TOT,KTOE,A,2004,3017.991,
UKR,OILPROD,TOT,KTOE,A,2005,3164.719,
UKR,OILPROD,TOT,KTOE,A,2006,3357.678,
UKR,OILPROD,TOT,KTOE,A,2007,3326.523,
UKR,OILPROD,TOT,KTOE,A,2008,3199.894,
UKR,OILPROD,TOT,KTOE,A,2009,2918.496,
UKR,OILPROD,TOT,KTOE,A,2010,2594.889,
UKR,OILPROD,TOT,KTOE,A,2011,2450.17,
UKR,OILPROD,TOT,KTOE,A,2012,2301.431,
UKR,OILPROD,TOT,KTOE,A,2013,2182.842,
UKR,OILPROD,TOT,KTOE,A,2014,2052.193,
UKR,OILPROD,TOT,KTOE,A,2015,1801.95,
ARE,OILPROD,TOT,KTOE,A,1960,,L
ARE,OILPROD,TOT,KTOE,A,1961,,L
ARE,OILPROD,TOT,KTOE,A,1962,,L
ARE,OILPROD,TOT,KTOE,A,1963,,L
ARE,OILPROD,TOT,KTOE,A,1964,,L
ARE,OILPROD,TOT,KTOE,A,1965,,L
ARE,OILPROD,TOT,KTOE,A,1966,,L
ARE,OILPROD,TOT,KTOE,A,1967,,L
ARE,OILPROD,TOT,KTOE,A,1968,,L
ARE,OILPROD,TOT,KTOE,A,1969,,L
ARE,OILPROD,TOT,KTOE,A,1970,,L
ARE,OILPROD,TOT,KTOE,A,1971,51909.402,
ARE,OILPROD,TOT,KTOE,A,1972,58924.903,
ARE,OILPROD,TOT,KTOE,A,1973,75088.707,
ARE,OILPROD,TOT,KTOE,A,1974,82241.907,
ARE,OILPROD,TOT,KTOE,A,1975,83040.56,
ARE,OILPROD,TOT,KTOE,A,1976,95396.736,
ARE,OILPROD,TOT,KTOE,A,1977,97925.294,
ARE,OILPROD,TOT,KTOE,A,1978,89683.764,
ARE,OILPROD,TOT,KTOE,A,1979,89693.964,
ARE,OILPROD,TOT,KTOE,A,1980,83221.216,
ARE,OILPROD,TOT,KTOE,A,1981,73460.546,
ARE,OILPROD,TOT,KTOE,A,1982,61065.269,
ARE,OILPROD,TOT,KTOE,A,1983,56184.934,
ARE,OILPROD,TOT,KTOE,A,1984,52272.725,
ARE,OILPROD,TOT,KTOE,A,1985,49514.939,
ARE,OILPROD,TOT,KTOE,A,1986,56947.422,
ARE,OILPROD,TOT,KTOE,A,1987,62223.763,
ARE,OILPROD,TOT,KTOE,A,1988,66076.927,
ARE,OILPROD,TOT,KTOE,A,1989,80257.792,
ARE,OILPROD,TOT,KTOE,A,1990,88981.111,
ARE,OILPROD,TOT,KTOE,A,1991,102389.307,
ARE,OILPROD,TOT,KTOE,A,1992,109558.126,
ARE,OILPROD,TOT,KTOE,A,1993,105587.891,
ARE,OILPROD,TOT,KTOE,A,1994,105940.123,
ARE,OILPROD,TOT,KTOE,A,1995,105073.797,
ARE,OILPROD,TOT,KTOE,A,1996,105685.62,
ARE,OILPROD,TOT,KTOE,A,1997,110586.316,
ARE,OILPROD,TOT,KTOE,A,1998,112220.22,
ARE,OILPROD,TOT,KTOE,A,1999,100220.948,
ARE,OILPROD,TOT,KTOE,A,2000,109368.777,
ARE,OILPROD,TOT,KTOE,A,2001,104643.179,
ARE,OILPROD,TOT,KTOE,A,2002,97848.987,
ARE,OILPROD,TOT,KTOE,A,2003,109965.33,
ARE,OILPROD,TOT,KTOE,A,2004,114955.61,
ARE,OILPROD,TOT,KTOE,A,2005,116324.832,
ARE,OILPROD,TOT,KTOE,A,2006,125619.254,
ARE,OILPROD,TOT,KTOE,A,2007,123711.505,
ARE,OILPROD,TOT,KTOE,A,2008,126168.979,
ARE,OILPROD,TOT,KTOE,A,2009,109651.783,
ARE,OILPROD,TOT,KTOE,A,2010,113683.099,
ARE,OILPROD,TOT,KTOE,A,2011,125454.337,
ARE,OILPROD,TOT,KTOE,A,2012,130107.656,
ARE,OILPROD,TOT,KTOE,A,2013,136798.011,
ARE,OILPROD,TOT,KTOE,A,2014,136673.814,
ARE,OILPROD,TOT,KTOE,A,2015,142667.851,
URY,OILPROD,TOT,KTOE,A,1960,,L
URY,OILPROD,TOT,KTOE,A,1961,,L
URY,OILPROD,TOT,KTOE,A,1962,,L
URY,OILPROD,TOT,KTOE,A,1963,,L
URY,OILPROD,TOT,KTOE,A,1964,,L
URY,OILPROD,TOT,KTOE,A,1965,,L
URY,OILPROD,TOT,KTOE,A,1966,,L
URY,OILPROD,TOT,KTOE,A,1967,,L
URY,OILPROD,TOT,KTOE,A,1968,,L
URY,OILPROD,TOT,KTOE,A,1969,,L
URY,OILPROD,TOT,KTOE,A,1970,,L
URY,OILPROD,TOT,KTOE,A,1971,0,
URY,OILPROD,TOT,KTOE,A,1972,0,
URY,OILPROD,TOT,KTOE,A,1973,0,
URY,OILPROD,TOT,KTOE,A,1974,0,
URY,OILPROD,TOT,KTOE,A,1975,0,
URY,OILPROD,TOT,KTOE,A,1976,0,
URY,OILPROD,TOT,KTOE,A,1977,0,
URY,OILPROD,TOT,KTOE,A,1978,0,
URY,OILPROD,TOT,KTOE,A,1979,0,
URY,OILPROD,TOT,KTOE,A,1980,0,
URY,OILPROD,TOT,KTOE,A,1981,0,
URY,OILPROD,TOT,KTOE,A,1982,0,
URY,OILPROD,TOT,KTOE,A,1983,0,
URY,OILPROD,TOT,KTOE,A,1984,0,
URY,OILPROD,TOT,KTOE,A,1985,0,
URY,OILPROD,TOT,KTOE,A,1986,0,
URY,OILPROD,TOT,KTOE,A,1987,0,
URY,OILPROD,TOT,KTOE,A,1988,0,
URY,OILPROD,TOT,KTOE,A,1989,0,
URY,OILPROD,TOT,KTOE,A,1990,0,
URY,OILPROD,TOT,KTOE,A,1991,0,
URY,OILPROD,TOT,KTOE,A,1992,0,
URY,OILPROD,TOT,KTOE,A,1993,0,
URY,OILPROD,TOT,KTOE,A,1994,0,
URY,OILPROD,TOT,KTOE,A,1995,0,
URY,OILPROD,TOT,KTOE,A,1996,0,
URY,OILPROD,TOT,KTOE,A,1997,0,
URY,OILPROD,TOT,KTOE,A,1998,0,
URY,OILPROD,TOT,KTOE,A,1999,0,
URY,OILPROD,TOT,KTOE,A,2000,0,
URY,OILPROD,TOT,KTOE,A,2001,0,
URY,OILPROD,TOT,KTOE,A,2002,0,
URY,OILPROD,TOT,KTOE,A,2003,0,
URY,OILPROD,TOT,KTOE,A,2004,0,
URY,OILPROD,TOT,KTOE,A,2005,0,
URY,OILPROD,TOT,KTOE,A,2006,0,
URY,OILPROD,TOT,KTOE,A,2007,0,
URY,OILPROD,TOT,KTOE,A,2008,0,
URY,OILPROD,TOT,KTOE,A,2009,0,
URY,OILPROD,TOT,KTOE,A,2010,0,
URY,OILPROD,TOT,KTOE,A,2011,0,
URY,OILPROD,TOT,KTOE,A,2012,0,
URY,OILPROD,TOT,KTOE,A,2013,0,
URY,OILPROD,TOT,KTOE,A,2014,0,
URY,OILPROD,TOT,KTOE,A,2015,0,
VNM,OILPROD,TOT,KTOE,A,1960,,L
VNM,OILPROD,TOT,KTOE,A,1961,,L
VNM,OILPROD,TOT,KTOE,A,1962,,L
VNM,OILPROD,TOT,KTOE,A,1963,,L
VNM,OILPROD,TOT,KTOE,A,1964,,L
VNM,OILPROD,TOT,KTOE,A,1965,,L
VNM,OILPROD,TOT,KTOE,A,1966,,L
VNM,OILPROD,TOT,KTOE,A,1967,,L
VNM,OILPROD,TOT,KTOE,A,1968,,L
VNM,OILPROD,TOT,KTOE,A,1969,,L
VNM,OILPROD,TOT,KTOE,A,1970,,L
VNM,OILPROD,TOT,KTOE,A,1971,0,
VNM,OILPROD,TOT,KTOE,A,1972,0,
VNM,OILPROD,TOT,KTOE,A,1973,0,
VNM,OILPROD,TOT,KTOE,A,1974,0,
VNM,OILPROD,TOT,KTOE,A,1975,0,
VNM,OILPROD,TOT,KTOE,A,1976,0,
VNM,OILPROD,TOT,KTOE,A,1977,0,
VNM,OILPROD,TOT,KTOE,A,1978,0,
VNM,OILPROD,TOT,KTOE,A,1979,0,
VNM,OILPROD,TOT,KTOE,A,1980,0,
VNM,OILPROD,TOT,KTOE,A,1981,0,
VNM,OILPROD,TOT,KTOE,A,1982,0,
VNM,OILPROD,TOT,KTOE,A,1983,0,
VNM,OILPROD,TOT,KTOE,A,1984,0,
VNM,OILPROD,TOT,KTOE,A,1985,0,
VNM,OILPROD,TOT,KTOE,A,1986,0,
VNM,OILPROD,TOT,KTOE,A,1987,0,
VNM,OILPROD,TOT,KTOE,A,1988,693.118,
VNM,OILPROD,TOT,KTOE,A,1989,1516.513,
VNM,OILPROD,TOT,KTOE,A,1990,2749.642,
VNM,OILPROD,TOT,KTOE,A,1991,4072.036,
VNM,OILPROD,TOT,KTOE,A,1992,5599.049,
VNM,OILPROD,TOT,KTOE,A,1993,6413.457,
VNM,OILPROD,TOT,KTOE,A,1994,7227.864,
VNM,OILPROD,TOT,KTOE,A,1995,7789.805,
VNM,OILPROD,TOT,KTOE,A,1996,8961.533,
VNM,OILPROD,TOT,KTOE,A,1997,10271.711,
VNM,OILPROD,TOT,KTOE,A,1998,12725.112,
VNM,OILPROD,TOT,KTOE,A,1999,15491.043,
VNM,OILPROD,TOT,KTOE,A,2000,16564.024,
VNM,OILPROD,TOT,KTOE,A,2001,17033.326,
VNM,OILPROD,TOT,KTOE,A,2002,16898.949,
VNM,OILPROD,TOT,KTOE,A,2003,16896.913,
VNM,OILPROD,TOT,KTOE,A,2004,20412.098,
VNM,OILPROD,TOT,KTOE,A,2005,19056.11,
VNM,OILPROD,TOT,KTOE,A,2006,17306.153,
VNM,OILPROD,TOT,KTOE,A,2007,16498.872,
VNM,OILPROD,TOT,KTOE,A,2008,15521.583,
VNM,OILPROD,TOT,KTOE,A,2009,17041.47,
VNM,OILPROD,TOT,KTOE,A,2010,15773.031,
VNM,OILPROD,TOT,KTOE,A,2011,15936.931,
VNM,OILPROD,TOT,KTOE,A,2012,17492.448,
VNM,OILPROD,TOT,KTOE,A,2013,17491.43,
VNM,OILPROD,TOT,KTOE,A,2014,18211.163,
VNM,OILPROD,TOT,KTOE,A,2015,19753.446,
ZMB,OILPROD,TOT,KTOE,A,1960,,L
ZMB,OILPROD,TOT,KTOE,A,1961,,L
ZMB,OILPROD,TOT,KTOE,A,1962,,L
ZMB,OILPROD,TOT,KTOE,A,1963,,L
ZMB,OILPROD,TOT,KTOE,A,1964,,L
ZMB,OILPROD,TOT,KTOE,A,1965,,L
ZMB,OILPROD,TOT,KTOE,A,1966,,L
ZMB,OILPROD,TOT,KTOE,A,1967,,L
ZMB,OILPROD,TOT,KTOE,A,1968,,L
ZMB,OILPROD,TOT,KTOE,A,1969,,L
ZMB,OILPROD,TOT,KTOE,A,1970,,L
ZMB,OILPROD,TOT,KTOE,A,1971,0,
ZMB,OILPROD,TOT,KTOE,A,1972,0,
ZMB,OILPROD,TOT,KTOE,A,1973,0,
ZMB,OILPROD,TOT,KTOE,A,1974,0,
ZMB,OILPROD,TOT,KTOE,A,1975,0,
ZMB,OILPROD,TOT,KTOE,A,1976,0,
ZMB,OILPROD,TOT,KTOE,A,1977,0,
ZMB,OILPROD,TOT,KTOE,A,1978,0,
ZMB,OILPROD,TOT,KTOE,A,1979,0,
ZMB,OILPROD,TOT,KTOE,A,1980,0,
ZMB,OILPROD,TOT,KTOE,A,1981,0,
ZMB,OILPROD,TOT,KTOE,A,1982,0,
ZMB,OILPROD,TOT,KTOE,A,1983,0,
ZMB,OILPROD,TOT,KTOE,A,1984,0,
ZMB,OILPROD,TOT,KTOE,A,1985,0,
ZMB,OILPROD,TOT,KTOE,A,1986,0,
ZMB,OILPROD,TOT,KTOE,A,1987,0,
ZMB,OILPROD,TOT,KTOE,A,1988,0,
ZMB,OILPROD,TOT,KTOE,A,1989,0,
ZMB,OILPROD,TOT,KTOE,A,1990,0,
ZMB,OILPROD,TOT,KTOE,A,1991,0,
ZMB,OILPROD,TOT,KTOE,A,1992,0,
ZMB,OILPROD,TOT,KTOE,A,1993,0,
ZMB,OILPROD,TOT,KTOE,A,1994,0,
ZMB,OILPROD,TOT,KTOE,A,1995,0,
ZMB,OILPROD,TOT,KTOE,A,1996,0,
ZMB,OILPROD,TOT,KTOE,A,1997,0,
ZMB,OILPROD,TOT,KTOE,A,1998,0,
ZMB,OILPROD,TOT,KTOE,A,1999,0,
ZMB,OILPROD,TOT,KTOE,A,2000,0,
ZMB,OILPROD,TOT,KTOE,A,2001,0,
ZMB,OILPROD,TOT,KTOE,A,2002,0,
ZMB,OILPROD,TOT,KTOE,A,2003,0,
ZMB,OILPROD,TOT,KTOE,A,2004,0,
ZMB,OILPROD,TOT,KTOE,A,2005,0,
ZMB,OILPROD,TOT,KTOE,A,2006,0,
ZMB,OILPROD,TOT,KTOE,A,2007,0,
ZMB,OILPROD,TOT,KTOE,A,2008,0,
ZMB,OILPROD,TOT,KTOE,A,2009,0,
ZMB,OILPROD,TOT,KTOE,A,2010,0,
ZMB,OILPROD,TOT,KTOE,A,2011,0,
ZMB,OILPROD,TOT,KTOE,A,2012,0,
ZMB,OILPROD,TOT,KTOE,A,2013,0,
ZMB,OILPROD,TOT,KTOE,A,2014,0,
ZMB,OILPROD,TOT,KTOE,A,2015,0,
WLD,OILPROD,TOT,KTOE,A,1960,,L
WLD,OILPROD,TOT,KTOE,A,1961,,L
WLD,OILPROD,TOT,KTOE,A,1962,,L
WLD,OILPROD,TOT,KTOE,A,1963,,L
WLD,OILPROD,TOT,KTOE,A,1964,,L
WLD,OILPROD,TOT,KTOE,A,1965,,L
WLD,OILPROD,TOT,KTOE,A,1966,,L
WLD,OILPROD,TOT,KTOE,A,1967,,L
WLD,OILPROD,TOT,KTOE,A,1968,,L
WLD,OILPROD,TOT,KTOE,A,1969,,L
WLD,OILPROD,TOT,KTOE,A,1970,,L
WLD,OILPROD,TOT,KTOE,A,1971,2462696.22,
WLD,OILPROD,TOT,KTOE,A,1972,2602885.919,
WLD,OILPROD,TOT,KTOE,A,1973,2838038.887,
WLD,OILPROD,TOT,KTOE,A,1974,2841181.377,
WLD,OILPROD,TOT,KTOE,A,1975,2702814.239,
WLD,OILPROD,TOT,KTOE,A,1976,2929714.183,
WLD,OILPROD,TOT,KTOE,A,1977,3030375.12,
WLD,OILPROD,TOT,KTOE,A,1978,3064859.313,
WLD,OILPROD,TOT,KTOE,A,1979,3178715.946,
WLD,OILPROD,TOT,KTOE,A,1980,3038064.545,
WLD,OILPROD,TOT,KTOE,A,1981,2850815.423,
WLD,OILPROD,TOT,KTOE,A,1982,2717342.046,
WLD,OILPROD,TOT,KTOE,A,1983,2686688.078,
WLD,OILPROD,TOT,KTOE,A,1984,2761784.424,
WLD,OILPROD,TOT,KTOE,A,1985,2711026.243,
WLD,OILPROD,TOT,KTOE,A,1986,2819067.183,
WLD,OILPROD,TOT,KTOE,A,1987,2840032.867,
WLD,OILPROD,TOT,KTOE,A,1988,2971077.972,
WLD,OILPROD,TOT,KTOE,A,1989,3001764.258,
WLD,OILPROD,TOT,KTOE,A,1990,3044726.371,
WLD,OILPROD,TOT,KTOE,A,1991,3046804.161,
WLD,OILPROD,TOT,KTOE,A,1992,3068729.95,
WLD,OILPROD,TOT,KTOE,A,1993,3082842.305,
WLD,OILPROD,TOT,KTOE,A,1994,3106671.412,
WLD,OILPROD,TOT,KTOE,A,1995,3152878.353,
WLD,OILPROD,TOT,KTOE,A,1996,3231363.688,
WLD,OILPROD,TOT,KTOE,A,1997,3327734.064,
WLD,OILPROD,TOT,KTOE,A,1998,3378817.679,
WLD,OILPROD,TOT,KTOE,A,1999,3293997.462,
WLD,OILPROD,TOT,KTOE,A,2000,3410962.493,
WLD,OILPROD,TOT,KTOE,A,2001,3403921.382,
WLD,OILPROD,TOT,KTOE,A,2002,3368577.38,
WLD,OILPROD,TOT,KTOE,A,2003,3506677.567,
WLD,OILPROD,TOT,KTOE,A,2004,3661983.062,
WLD,OILPROD,TOT,KTOE,A,2005,3720758.576,
WLD,OILPROD,TOT,KTOE,A,2006,3737453.157,
WLD,OILPROD,TOT,KTOE,A,2007,3695543.9,
WLD,OILPROD,TOT,KTOE,A,2008,3721055.537,
WLD,OILPROD,TOT,KTOE,A,2009,3627713.467,
WLD,OILPROD,TOT,KTOE,A,2010,3675922.165,
WLD,OILPROD,TOT,KTOE,A,2011,3705616.073,
WLD,OILPROD,TOT,KTOE,A,2012,3776069.863,
WLD,OILPROD,TOT,KTOE,A,2013,3783720.733,
WLD,OILPROD,TOT,KTOE,A,2014,3850141.31,
WLD,OILPROD,TOT,KTOE,A,2015,3965613.301,
SRB,OILPROD,TOT,KTOE,A,1960,,L
SRB,OILPROD,TOT,KTOE,A,1961,,L
SRB,OILPROD,TOT,KTOE,A,1962,,L
SRB,OILPROD,TOT,KTOE,A,1963,,L
SRB,OILPROD,TOT,KTOE,A,1964,,L
SRB,OILPROD,TOT,KTOE,A,1965,,L
SRB,OILPROD,TOT,KTOE,A,1966,,L
SRB,OILPROD,TOT,KTOE,A,1967,,L
SRB,OILPROD,TOT,KTOE,A,1968,,L
SRB,OILPROD,TOT,KTOE,A,1969,,L
SRB,OILPROD,TOT,KTOE,A,1970,,L
SRB,OILPROD,TOT,KTOE,A,1971,,L
SRB,OILPROD,TOT,KTOE,A,1972,,L
SRB,OILPROD,TOT,KTOE,A,1973,,L
SRB,OILPROD,TOT,KTOE,A,1974,,L
SRB,OILPROD,TOT,KTOE,A,1975,,L
SRB,OILPROD,TOT,KTOE,A,1976,,L
SRB,OILPROD,TOT,KTOE,A,1977,,L
SRB,OILPROD,TOT,KTOE,A,1978,,L
SRB,OILPROD,TOT,KTOE,A,1979,,L
SRB,OILPROD,TOT,KTOE,A,1980,,L
SRB,OILPROD,TOT,KTOE,A,1981,,L
SRB,OILPROD,TOT,KTOE,A,1982,,L
SRB,OILPROD,TOT,KTOE,A,1983,,L
SRB,OILPROD,TOT,KTOE,A,1984,,L
SRB,OILPROD,TOT,KTOE,A,1985,,L
SRB,OILPROD,TOT,KTOE,A,1986,,L
SRB,OILPROD,TOT,KTOE,A,1987,,L
SRB,OILPROD,TOT,KTOE,A,1988,,L
SRB,OILPROD,TOT,KTOE,A,1989,,L
SRB,OILPROD,TOT,KTOE,A,1990,1085.317,
SRB,OILPROD,TOT,KTOE,A,1991,1123.094,
SRB,OILPROD,TOT,KTOE,A,1992,1189.459,
SRB,OILPROD,TOT,KTOE,A,1993,1172.102,
SRB,OILPROD,TOT,KTOE,A,1994,1051.624,
SRB,OILPROD,TOT,KTOE,A,1995,1089.401,
SRB,OILPROD,TOT,KTOE,A,1996,1044.477,
SRB,OILPROD,TOT,KTOE,A,1997,1004.659,
